transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
12445,14,683,21/1/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12446,25,1769,24/11/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12447,33,1891,27/6/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12448,74,1613,19/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
12449,61,70,10/12/2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
12450,36,1861,28/1/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
12451,11,2018,28/4/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
12452,45,805,20/7/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
12453,12,151,30/12/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
12454,99,3300,15/12/2017,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
12455,65,1947,22/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12456,83,712,18/9/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12457,0,1221,1/2/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12458,7,1602,20/5/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
12459,69,1461,16/3/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
12460,60,3266,10/8/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12461,0,2968,6/2/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12462,0,870,30/10/2017,False,Approved,,,,,162.87,
12463,36,1987,21/2/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
12464,72,1467,28/11/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
12465,23,2165,26/10/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
12466,96,2444,16/11/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12467,36,1475,14/10/2017,,Approved,Solex,Standard,low,medium,945.04,507.58
12468,84,3251,26/6/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
12469,28,256,16/10/2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13
12470,51,2967,4/2/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
12471,87,2492,21/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
12472,9,2088,7/4/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
12473,0,2422,22/6/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
12474,61,2910,12/5/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
12475,73,3173,15/11/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
12476,41,171,24/3/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
12477,61,700,27/4/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
12478,33,1683,24/5/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12479,70,3329,12/12/2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
12480,9,2519,9/7/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
12481,48,2653,12/6/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
12482,52,2193,8/10/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12483,45,308,1/12/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
12484,65,1435,15/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12485,85,2805,1/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
12486,44,3194,25/8/2017,True,Cancelled,WeareA2B,Standard,medium,medium,1769.64,108.76
12487,32,1324,7/4/2017,False,Cancelled,Giant Bicycles,Standard,medium,medium,642.7,211.37
12488,31,1035,17/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12489,50,1130,4/9/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12490,46,3403,1/2/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
12491,59,2081,6/3/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
12492,1,2568,4/3/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12493,88,216,14/12/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12494,12,3295,31/3/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
12495,45,1277,11/3/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
12496,23,2742,26/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
12497,83,941,29/6/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12498,17,3267,3/10/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12499,14,3286,19/8/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12500,25,2813,30/1/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12501,95,343,8/4/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12502,20,1015,24/4/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
12503,21,2791,23/11/2017,,Approved,Solex,Standard,medium,large,1071.23,380.74
12504,43,1030,30/5/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
12505,12,1777,22/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
12506,93,87,7/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
12507,47,1819,15/1/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12508,48,2528,15/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
12509,38,196,31/3/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12510,52,2195,25/6/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12511,81,583,12/10/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
12512,57,1452,21/7/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12513,42,2992,25/2/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
12514,31,908,2/10/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12515,80,1059,4/8/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
12516,49,2962,14/10/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
12517,0,2306,24/12/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12518,0,2281,27/4/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
12519,6,565,17/9/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12520,97,3346,7/5/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
12521,30,2508,8/6/2017,True,Approved,Solex,Standard,high,medium,748.17,448.90
12522,6,741,4/8/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12523,80,2513,4/3/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
12524,47,1960,22/10/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12525,10,2095,25/2/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
12526,23,266,28/11/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
12527,78,1317,9/5/2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
12528,8,1143,5/1/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
12529,28,2152,25/10/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
12530,75,1736,4/6/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
12531,50,2484,3/12/2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12532,54,960,18/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12533,81,926,16/7/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
12534,21,369,2/3/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
12535,0,2972,3/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
12536,2,2693,4/11/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
12537,50,85,9/1/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12538,14,3224,8/1/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12539,35,428,9/11/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12540,51,140,30/4/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
12541,74,1708,11/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
12542,99,1402,23/6/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
12543,91,2652,10/11/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
12544,36,3062,1/1/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
12545,88,2728,1/5/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12546,95,1077,13/5/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12547,42,805,3/4/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
12548,63,2637,13/1/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
12549,66,2728,22/7/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
12550,35,2247,26/6/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12551,52,2045,23/6/2017,True,Cancelled,Solex,Road,medium,large,1777.8,820.78
12552,0,2868,5/12/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12553,88,3044,26/12/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
12554,46,1634,17/6/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
12555,72,3150,4/10/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
12556,73,2194,13/2/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
12557,0,443,31/5/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12558,2,1764,28/12/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
12559,89,281,4/2/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
12560,55,211,11/7/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
12561,73,2823,29/7/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
12562,71,2996,10/10/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
12563,83,3269,25/11/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12564,70,359,4/12/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12565,60,1500,17/11/2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12566,69,2943,6/7/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
12567,1,1832,13/9/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12568,84,2804,28/1/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12569,80,760,20/4/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
12570,98,1935,19/2/2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
12571,27,2910,13/2/2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
12572,70,3486,21/12/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12573,10,2793,14/2/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
12574,16,1811,21/5/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12575,27,2045,19/2/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40
12576,28,293,8/2/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
12577,68,2644,31/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
12578,71,2542,18/8/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
12579,1,323,19/9/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12580,26,425,17/6/2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
12581,82,1210,5/9/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
12582,92,1927,1/10/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
12583,39,2201,11/8/2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
12584,34,619,24/1/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
12585,59,828,30/8/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
12586,6,696,20/3/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12587,5,2952,3/12/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
12588,88,3320,31/3/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12589,35,1406,2/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12590,68,1303,21/10/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
12591,18,483,20/3/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
12592,32,2522,22/7/2017,,Approved,Giant Bicycles,Standard,high,medium,1179,707.40
12593,72,1227,17/4/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
12594,46,1253,26/12/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
12595,3,2484,4/9/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12596,33,1134,27/12/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12597,97,2210,19/3/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
12598,75,599,5/5/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
12599,66,817,12/1/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
12600,47,1905,9/3/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12601,13,1410,24/7/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
12602,85,2226,11/11/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
12603,100,945,22/8/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12604,66,1394,3/5/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
12605,76,2181,25/2/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
12606,72,1600,28/10/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12607,1,1307,1/10/2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
12608,79,1619,12/7/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
12609,39,2580,24/3/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
12610,43,916,26/8/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
12611,76,920,26/2/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
12612,19,1641,18/8/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
12613,0,2284,6/4/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12614,95,3356,27/4/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12615,54,3447,26/8/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12616,57,2449,28/1/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12617,44,3024,4/1/2017,,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
12618,28,2092,11/11/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
12619,70,492,5/2/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12620,31,3232,6/2/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12621,36,2391,23/3/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
12622,86,3371,19/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
12623,57,2028,18/2/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12624,79,1775,11/5/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
12625,5,320,23/4/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
12626,10,2582,24/8/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
12627,18,3297,14/8/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
12628,62,1994,5/7/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.80
12629,3,902,11/10/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12630,58,2358,28/5/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12631,53,1716,18/8/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
12632,90,2664,18/8/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
12633,70,568,2/2/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12634,54,2622,14/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12635,34,1702,8/3/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
12636,72,1747,29/5/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
12637,0,1731,11/11/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
12638,16,675,22/9/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12639,0,2266,3/1/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
12640,15,231,29/1/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
12641,94,1247,18/6/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12642,60,2916,12/11/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12643,92,3263,12/1/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
12644,24,532,12/1/2017,,Approved,Solex,Road,medium,large,1777.8,820.78
12645,0,453,27/10/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12646,14,1243,8/4/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12647,77,294,17/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
12648,37,1098,8/7/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
12649,40,1636,21/1/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
12650,54,917,26/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12651,80,1943,19/2/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
12652,46,1471,18/9/2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
12653,74,2057,4/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
12654,43,597,30/10/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
12655,30,817,14/12/2017,False,Approved,Solex,Standard,high,medium,748.17,448.90
12656,5,261,27/2/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
12657,61,3079,5/6/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
12658,94,693,19/11/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12659,44,1562,21/9/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
12660,34,1913,12/9/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
12661,39,3084,21/6/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
12662,67,840,5/5/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
12663,47,1064,22/5/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12664,33,464,21/12/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12665,21,2701,26/2/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
12666,64,3482,10/7/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
12667,89,1594,30/12/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12668,95,3454,30/5/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12669,89,2454,3/11/2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12670,66,695,19/1/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
12671,33,2337,17/2/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12672,31,2028,9/7/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12673,51,3223,27/3/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
12674,52,1849,2/8/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12675,74,2031,2/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
12676,85,382,25/9/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
12677,10,2811,5/4/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
12678,92,460,13/12/2017,,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
12679,10,799,6/2/2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
12680,34,766,20/6/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
12681,29,2360,3/12/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
12682,3,1150,18/9/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12683,37,322,18/2/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
12684,49,2821,10/2/2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
12685,27,683,1/3/2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
12686,73,486,24/5/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
12687,57,3373,24/4/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12688,94,2797,4/2/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12689,13,389,18/3/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
12690,50,820,3/2/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
12691,18,1860,1/2/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
12692,1,213,26/9/2017,,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
12693,19,778,2/2/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
12694,89,1550,18/11/2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12695,23,1080,25/8/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
12696,50,3043,7/9/2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12697,31,558,27/10/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12698,36,1755,20/9/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
12699,82,333,26/6/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
12700,34,2890,5/10/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
12701,35,1152,24/7/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40
12702,0,2971,3/12/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12703,54,368,2/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12704,57,2986,2/12/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12705,4,1415,3/11/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
12706,35,688,5/3/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12707,14,561,21/10/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12708,25,357,1/5/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12709,12,3246,22/9/2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
12710,54,729,29/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12711,40,788,2/1/2017,,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12712,17,250,13/9/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.80
12713,3,1797,9/7/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12714,63,999,15/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
12715,81,1717,14/11/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
12716,32,440,30/1/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
12717,90,2516,31/1/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
12718,30,117,12/4/2017,True,Approved,Solex,Standard,high,medium,748.17,448.90
12719,17,2184,21/3/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.80
12720,37,3130,19/9/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
12721,66,1427,6/1/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
12722,7,2153,13/8/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
12723,0,3293,25/6/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
12724,65,1060,1/6/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12725,2,378,12/8/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
12726,7,74,2/12/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
12727,73,2113,27/11/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
12728,94,3403,19/8/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12729,52,647,18/11/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12730,4,115,15/2/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
12731,64,2561,24/10/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12732,71,2289,31/5/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
12733,23,756,15/4/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
12734,58,3141,9/3/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12735,45,742,20/12/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
12736,9,1936,3/1/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
12737,88,3173,17/10/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
12738,47,2701,8/11/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12739,29,1070,1/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
12740,7,714,9/1/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12741,36,615,25/10/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
12742,57,195,18/11/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12743,30,1861,20/9/2017,False,Approved,Solex,Standard,high,medium,748.17,448.90
12744,16,3319,7/5/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12745,57,2144,18/3/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12746,25,124,30/6/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
12747,70,17,11/10/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
